origin,destination,lat origin,long origin,lat destination,long destination
Palermo,Palermo,38.1112268,13.3524434,38.1112268,13.3524434
Palermo,Rome,38.1112268,13.3524434,41.8933203,12.4829321
Palermo,Turin,38.1112268,13.3524434,45.0677551,7.6824892
Palermo,Venice,38.1112268,13.3524434,45.43876,12.327145
Palermo,Verona,38.1112268,13.3524434,45.4384958,10.9924122
Palermo,Pristina,38.1112268,13.3524434,42.6638771,21.1640849
Palermo,Riga,38.1112268,13.3524434,56.9493977,24.1051846
Palermo,Vilnius,38.1112268,13.3524434,54.68199155,25.25625728
Palermo,Luxembourg,38.1112268,13.3524434,49.8158683,6.1296751
Palermo,Skopje,38.1112268,13.3524434,41.9960924,21.4316495
Palermo,Chisinau,38.1112268,13.3524434,47.0244707,28.8322534
Palermo,Podgorica,38.1112268,13.3524434,42.4415238,19.2621081
Palermo,Bergen,38.1112268,13.3524434,60.3943055,5.3259192
Palermo,Oslo,38.1112268,13.3524434,59.9133301,10.7389701
Palermo,Gdansk,38.1112268,13.3524434,54.347629,18.6452324
Palermo,Katowice,38.1112268,13.3524434,50.2598987,19.0215852
Palermo,Krakow,38.1112268,13.3524434,50.0619474,19.9368564
Palermo,Lodz,38.1112268,13.3524434,51.7687323,19.4569911
Palermo,Lublin,38.1112268,13.3524434,51.2181945,22.55467757
Palermo,Poznan,38.1112268,13.3524434,52.40063215,16.91978694
Palermo,Rzeszow,38.1112268,13.3524434,50.00715125,22.00991153
Palermo,Warsaw,38.1112268,13.3524434,52.2319581,21.0067249
Palermo,Wroclaw,38.1112268,13.3524434,51.1263106,16.97819633
Palermo,Lisbon,38.1112268,13.3524434,38.7077507,-9.1365919
Palermo,Porto,38.1112268,13.3524434,41.1494512,-8.6107884
Palermo,Bucharest,38.1112268,13.3524434,44.4361414,26.1027202
Palermo,Cluj-Napoca,38.1112268,13.3524434,46.769379,23.5899542
Palermo,Iasi,38.1112268,13.3524434,47.1615341,27.5836142
Palermo,Belgrade,38.1112268,13.3524434,44.8178131,20.4568974
Palermo,Bratislava,38.1112268,13.3524434,48.1516988,17.1093063
Palermo,Kosice,38.1112268,13.3524434,48.7172272,21.2496774
Palermo,Ljubljana,38.1112268,13.3524434,46.0499803,14.5068602
Palermo,Barcelona,38.1112268,13.3524434,41.3828939,2.1774322
Palermo,Bilbao,38.1112268,13.3524434,43.2630051,-2.9349915
Palermo,Madrid,38.1112268,13.3524434,40.4167047,-3.7035825
Palermo,Sevilla,38.1112268,13.3524434,37.3886303,-5.9953403
Palermo,Valencia,38.1112268,13.3524434,39.466667,-0.375
Palermo,Zaragoza,38.1112268,13.3524434,41.6521342,-0.8809428
Palermo,Goteborg,38.1112268,13.3524434,57.7072326,11.9670171
Palermo,Stockholm,38.1112268,13.3524434,59.3251172,18.0710935
Palermo,Basel,38.1112268,13.3524434,47.5581077,7.5878261
Palermo,Geneva,38.1112268,13.3524434,46.2017559,6.1466014
Palermo,Zurich,38.1112268,13.3524434,47.3723941,8.5423328
Palermo,Amsterdam,38.1112268,13.3524434,52.3745403,4.897975506
Palermo,Eindhoven,38.1112268,13.3524434,51.44855695,5.450122522
Palermo,Rotterdam,38.1112268,13.3524434,51.9228958,4.4631727
Palermo,Utrecht,38.1112268,13.3524434,52.0949753,5.109708
Palermo,Birmingham,38.1112268,13.3524434,52.4796992,-1.9026911
Palermo,Edinburgh,38.1112268,13.3524434,55.9533456,-3.1883749
Palermo,Glasgow,38.1112268,13.3524434,55.8609825,-4.2488787
Palermo,Leeds,38.1112268,13.3524434,53.7974185,-1.5437941
Palermo,Liverpool,38.1112268,13.3524434,53.407154,-2.991665
Palermo,London,38.1112268,13.3524434,51.5073219,-0.1276474
Palermo,Manchester,38.1112268,13.3524434,53.4794892,-2.2451148
Palermo,Newcastle Upon Tyne,38.1112268,13.3524434,54.9738474,-1.6131572
Rome,Tirana,41.8933203,12.4829321,41.3268733,19.8187913
Rome,Linz,41.8933203,12.4829321,48.3059078,14.286198
Rome,Vienna,41.8933203,12.4829321,48.2083537,16.3725042
Rome,Antwerpen,41.8933203,12.4829321,51.2211097,4.3997081
Rome,Brussels,41.8933203,12.4829321,50.8465573,4.351697
Rome,Gent,41.8933203,12.4829321,51.0538286,3.7250121
Rome,Liege,41.8933203,12.4829321,50.6451381,5.5734203
Rome,Sarajevo,41.8933203,12.4829321,43.8519774,18.3866868
Rome,Sofia,41.8933203,12.4829321,42.6978634,23.3221789
Rome,Zagreb,41.8933203,12.4829321,45.813177,15.977048
Rome,Brno,41.8933203,12.4829321,49.1922443,16.6113382
Rome,Prague,41.8933203,12.4829321,50.0874654,14.4212535
Rome,Arhus,41.8933203,12.4829321,56.1496278,10.2134046
Rome,Copenhagen,41.8933203,12.4829321,55.6867243,12.5700724
Rome,Tallinn,41.8933203,12.4829321,59.4372155,24.7453688
Rome,Helsinki,41.8933203,12.4829321,60.1674098,24.9425769
Rome,Bordeaux,41.8933203,12.4829321,44.841225,-0.5800364
Rome,Grenoble,41.8933203,12.4829321,45.1875602,5.7357819
Rome,Lille,41.8933203,12.4829321,50.6365654,3.0635282
Rome,Lyon,41.8933203,12.4829321,45.7578137,4.8320114
Rome,Marseille,41.8933203,12.4829321,43.2961743,5.3699525
Rome,Montpellier,41.8933203,12.4829321,43.6112422,3.8767337
Rome,Nantes,41.8933203,12.4829321,47.2186371,-1.5541362
Rome,Nice,41.8933203,12.4829321,43.7009358,7.2683912
Rome,Paris,41.8933203,12.4829321,48.8566969,2.3514616
Rome,Rennes,41.8933203,12.4829321,48.1113387,-1.6800198
Rome,Strasbourg,41.8933203,12.4829321,48.584614,7.7507127
Rome,Toulon,41.8933203,12.4829321,43.1257311,5.9304919
Rome,Toulouse,41.8933203,12.4829321,43.6044622,1.4442469
Rome,Aachen,41.8933203,12.4829321,50.776351,6.083862
Rome,Berlin,41.8933203,12.4829321,52.5170365,13.3888599
Rome,Bremen,41.8933203,12.4829321,53.0758196,8.8071646
Rome,Dresden,41.8933203,12.4829321,51.0493286,13.7381437
Rome,Dusseldorf,41.8933203,12.4829321,51.2254018,6.7763137
Rome,Frankfurt Am Main,41.8933203,12.4829321,50.1106444,8.6820917
Rome,Hamburg,41.8933203,12.4829321,53.543766,10.009915
Rome,Hannover,41.8933203,12.4829321,52.379097,9.742982
Rome,Karlsruhe,41.8933203,12.4829321,49.0068725,8.403475
Rome,Kiel,41.8933203,12.4829321,54.3227085,10.135555
Rome,Cologne,41.8933203,12.4829321,50.938361,6.959974
Rome,Leipzig,41.8933203,12.4829321,51.3406321,12.3747329
Rome,Mannheim,41.8933203,12.4829321,49.489591,8.467236
Rome,Munich,41.8933203,12.4829321,48.1371079,11.5753822
Rome,Ruhrgebiet (Essen),41.8933203,12.4829321,51.4118742,7.025698
Rome,Saarbrucken,41.8933203,12.4829321,49.234362,6.996379
Rome,Stuttgart,41.8933203,12.4829321,48.7784485,9.1800132
Rome,Athens,41.8933203,12.4829321,37.9839412,23.7283052
Rome,Thessaloniki,41.8933203,12.4829321,40.6403167,22.9352716
Rome,Budapest,41.8933203,12.4829321,47.4983815,19.0404707
Rome,Bari,41.8933203,12.4829321,41.1257843,16.8620293
Rome,Bologna,41.8933203,12.4829321,44.4936714,11.3430347
Rome,Brescia,41.8933203,12.4829321,45.539841,10.22296
Rome,Catania,41.8933203,12.4829321,37.5022355,15.08738
Rome,Florence,41.8933203,12.4829321,43.7698712,11.2555757
Rome,Genoa,41.8933203,12.4829321,44.40726,8.9338624
Rome,Milano,41.8933203,12.4829321,45.4668,9.1905
Rome,Napoli,41.8933203,12.4829321,40.8359336,14.2487826
Rome,Palermo,41.8933203,12.4829321,38.1112268,13.3524434
Rome,Rome,41.8933203,12.4829321,41.8933203,12.4829321
Rome,Turin,41.8933203,12.4829321,45.0677551,7.6824892
Rome,Venice,41.8933203,12.4829321,45.43876,12.327145
Rome,Verona,41.8933203,12.4829321,45.4384958,10.9924122
Rome,Pristina,41.8933203,12.4829321,42.6638771,21.1640849
Rome,Riga,41.8933203,12.4829321,56.9493977,24.1051846
Rome,Vilnius,41.8933203,12.4829321,54.68199155,25.25625728
Rome,Luxembourg,41.8933203,12.4829321,49.8158683,6.1296751
Rome,Skopje,41.8933203,12.4829321,41.9960924,21.4316495
Rome,Chisinau,41.8933203,12.4829321,47.0244707,28.8322534
Rome,Podgorica,41.8933203,12.4829321,42.4415238,19.2621081
Rome,Bergen,41.8933203,12.4829321,60.3943055,5.3259192
Rome,Oslo,41.8933203,12.4829321,59.9133301,10.7389701
Rome,Gdansk,41.8933203,12.4829321,54.347629,18.6452324
Rome,Katowice,41.8933203,12.4829321,50.2598987,19.0215852
Rome,Krakow,41.8933203,12.4829321,50.0619474,19.9368564
Rome,Lodz,41.8933203,12.4829321,51.7687323,19.4569911
Rome,Lublin,41.8933203,12.4829321,51.2181945,22.55467757
Rome,Poznan,41.8933203,12.4829321,52.40063215,16.91978694
Rome,Rzeszow,41.8933203,12.4829321,50.00715125,22.00991153
Rome,Warsaw,41.8933203,12.4829321,52.2319581,21.0067249
Rome,Wroclaw,41.8933203,12.4829321,51.1263106,16.97819633
Rome,Lisbon,41.8933203,12.4829321,38.7077507,-9.1365919
Rome,Porto,41.8933203,12.4829321,41.1494512,-8.6107884
Rome,Bucharest,41.8933203,12.4829321,44.4361414,26.1027202
Rome,Cluj-Napoca,41.8933203,12.4829321,46.769379,23.5899542
Rome,Iasi,41.8933203,12.4829321,47.1615341,27.5836142
Rome,Belgrade,41.8933203,12.4829321,44.8178131,20.4568974
Rome,Bratislava,41.8933203,12.4829321,48.1516988,17.1093063
Rome,Kosice,41.8933203,12.4829321,48.7172272,21.2496774
Rome,Ljubljana,41.8933203,12.4829321,46.0499803,14.5068602
Rome,Barcelona,41.8933203,12.4829321,41.3828939,2.1774322
Rome,Bilbao,41.8933203,12.4829321,43.2630051,-2.9349915
Rome,Madrid,41.8933203,12.4829321,40.4167047,-3.7035825
Rome,Sevilla,41.8933203,12.4829321,37.3886303,-5.9953403
Rome,Valencia,41.8933203,12.4829321,39.466667,-0.375
Rome,Zaragoza,41.8933203,12.4829321,41.6521342,-0.8809428
Rome,Goteborg,41.8933203,12.4829321,57.7072326,11.9670171
Rome,Stockholm,41.8933203,12.4829321,59.3251172,18.0710935
Rome,Basel,41.8933203,12.4829321,47.5581077,7.5878261
Rome,Geneva,41.8933203,12.4829321,46.2017559,6.1466014
Rome,Zurich,41.8933203,12.4829321,47.3723941,8.5423328
Rome,Amsterdam,41.8933203,12.4829321,52.3745403,4.897975506
Rome,Eindhoven,41.8933203,12.4829321,51.44855695,5.450122522
Rome,Rotterdam,41.8933203,12.4829321,51.9228958,4.4631727
Rome,Utrecht,41.8933203,12.4829321,52.0949753,5.109708
Rome,Birmingham,41.8933203,12.4829321,52.4796992,-1.9026911
Rome,Edinburgh,41.8933203,12.4829321,55.9533456,-3.1883749
Rome,Glasgow,41.8933203,12.4829321,55.8609825,-4.2488787
Rome,Leeds,41.8933203,12.4829321,53.7974185,-1.5437941
Rome,Liverpool,41.8933203,12.4829321,53.407154,-2.991665
Rome,London,41.8933203,12.4829321,51.5073219,-0.1276474
Rome,Manchester,41.8933203,12.4829321,53.4794892,-2.2451148
Rome,Newcastle Upon Tyne,41.8933203,12.4829321,54.9738474,-1.6131572
Turin,Tirana,45.0677551,7.6824892,41.3268733,19.8187913
Turin,Linz,45.0677551,7.6824892,48.3059078,14.286198
Turin,Vienna,45.0677551,7.6824892,48.2083537,16.3725042
Turin,Antwerpen,45.0677551,7.6824892,51.2211097,4.3997081
Turin,Brussels,45.0677551,7.6824892,50.8465573,4.351697
Turin,Gent,45.0677551,7.6824892,51.0538286,3.7250121
Turin,Liege,45.0677551,7.6824892,50.6451381,5.5734203
Turin,Sarajevo,45.0677551,7.6824892,43.8519774,18.3866868
Turin,Sofia,45.0677551,7.6824892,42.6978634,23.3221789
Turin,Zagreb,45.0677551,7.6824892,45.813177,15.977048
Turin,Brno,45.0677551,7.6824892,49.1922443,16.6113382
Turin,Prague,45.0677551,7.6824892,50.0874654,14.4212535
Turin,Arhus,45.0677551,7.6824892,56.1496278,10.2134046
Turin,Copenhagen,45.0677551,7.6824892,55.6867243,12.5700724
Turin,Tallinn,45.0677551,7.6824892,59.4372155,24.7453688
Turin,Helsinki,45.0677551,7.6824892,60.1674098,24.9425769
Turin,Bordeaux,45.0677551,7.6824892,44.841225,-0.5800364
Turin,Grenoble,45.0677551,7.6824892,45.1875602,5.7357819
Turin,Lille,45.0677551,7.6824892,50.6365654,3.0635282
Turin,Lyon,45.0677551,7.6824892,45.7578137,4.8320114
Turin,Marseille,45.0677551,7.6824892,43.2961743,5.3699525
Turin,Montpellier,45.0677551,7.6824892,43.6112422,3.8767337
Turin,Nantes,45.0677551,7.6824892,47.2186371,-1.5541362
Turin,Nice,45.0677551,7.6824892,43.7009358,7.2683912
Turin,Paris,45.0677551,7.6824892,48.8566969,2.3514616
Turin,Rennes,45.0677551,7.6824892,48.1113387,-1.6800198
Turin,Strasbourg,45.0677551,7.6824892,48.584614,7.7507127
Turin,Toulon,45.0677551,7.6824892,43.1257311,5.9304919
Turin,Toulouse,45.0677551,7.6824892,43.6044622,1.4442469
Turin,Aachen,45.0677551,7.6824892,50.776351,6.083862
Turin,Berlin,45.0677551,7.6824892,52.5170365,13.3888599
Turin,Bremen,45.0677551,7.6824892,53.0758196,8.8071646
Turin,Dresden,45.0677551,7.6824892,51.0493286,13.7381437
Turin,Dusseldorf,45.0677551,7.6824892,51.2254018,6.7763137
Turin,Frankfurt Am Main,45.0677551,7.6824892,50.1106444,8.6820917
Turin,Hamburg,45.0677551,7.6824892,53.543766,10.009915
Turin,Hannover,45.0677551,7.6824892,52.379097,9.742982
Turin,Karlsruhe,45.0677551,7.6824892,49.0068725,8.403475
Turin,Kiel,45.0677551,7.6824892,54.3227085,10.135555
Turin,Cologne,45.0677551,7.6824892,50.938361,6.959974
Turin,Leipzig,45.0677551,7.6824892,51.3406321,12.3747329
Turin,Mannheim,45.0677551,7.6824892,49.489591,8.467236
Turin,Munich,45.0677551,7.6824892,48.1371079,11.5753822
Turin,Ruhrgebiet (Essen),45.0677551,7.6824892,51.4118742,7.025698
Turin,Saarbrucken,45.0677551,7.6824892,49.234362,6.996379
Turin,Stuttgart,45.0677551,7.6824892,48.7784485,9.1800132
Turin,Athens,45.0677551,7.6824892,37.9839412,23.7283052
Turin,Thessaloniki,45.0677551,7.6824892,40.6403167,22.9352716
Turin,Budapest,45.0677551,7.6824892,47.4983815,19.0404707
Turin,Bari,45.0677551,7.6824892,41.1257843,16.8620293
Turin,Bologna,45.0677551,7.6824892,44.4936714,11.3430347
Turin,Brescia,45.0677551,7.6824892,45.539841,10.22296
Turin,Catania,45.0677551,7.6824892,37.5022355,15.08738
Turin,Florence,45.0677551,7.6824892,43.7698712,11.2555757
Turin,Genoa,45.0677551,7.6824892,44.40726,8.9338624
Turin,Milano,45.0677551,7.6824892,45.4668,9.1905
Turin,Napoli,45.0677551,7.6824892,40.8359336,14.2487826
Turin,Palermo,45.0677551,7.6824892,38.1112268,13.3524434
Turin,Rome,45.0677551,7.6824892,41.8933203,12.4829321
Turin,Turin,45.0677551,7.6824892,45.0677551,7.6824892
Turin,Venice,45.0677551,7.6824892,45.43876,12.327145
Turin,Verona,45.0677551,7.6824892,45.4384958,10.9924122
Turin,Pristina,45.0677551,7.6824892,42.6638771,21.1640849
Turin,Riga,45.0677551,7.6824892,56.9493977,24.1051846
Turin,Vilnius,45.0677551,7.6824892,54.68199155,25.25625728
Turin,Luxembourg,45.0677551,7.6824892,49.8158683,6.1296751
Turin,Skopje,45.0677551,7.6824892,41.9960924,21.4316495
Turin,Chisinau,45.0677551,7.6824892,47.0244707,28.8322534
Turin,Podgorica,45.0677551,7.6824892,42.4415238,19.2621081
Turin,Bergen,45.0677551,7.6824892,60.3943055,5.3259192
Turin,Oslo,45.0677551,7.6824892,59.9133301,10.7389701
Turin,Gdansk,45.0677551,7.6824892,54.347629,18.6452324
Turin,Katowice,45.0677551,7.6824892,50.2598987,19.0215852
Turin,Krakow,45.0677551,7.6824892,50.0619474,19.9368564
Turin,Lodz,45.0677551,7.6824892,51.7687323,19.4569911
Turin,Lublin,45.0677551,7.6824892,51.2181945,22.55467757
Turin,Poznan,45.0677551,7.6824892,52.40063215,16.91978694
Turin,Rzeszow,45.0677551,7.6824892,50.00715125,22.00991153
Turin,Warsaw,45.0677551,7.6824892,52.2319581,21.0067249
Turin,Wroclaw,45.0677551,7.6824892,51.1263106,16.97819633
Turin,Lisbon,45.0677551,7.6824892,38.7077507,-9.1365919
Turin,Porto,45.0677551,7.6824892,41.1494512,-8.6107884
Turin,Bucharest,45.0677551,7.6824892,44.4361414,26.1027202
Turin,Cluj-Napoca,45.0677551,7.6824892,46.769379,23.5899542
Turin,Iasi,45.0677551,7.6824892,47.1615341,27.5836142
Turin,Belgrade,45.0677551,7.6824892,44.8178131,20.4568974
Turin,Bratislava,45.0677551,7.6824892,48.1516988,17.1093063
Turin,Kosice,45.0677551,7.6824892,48.7172272,21.2496774
Turin,Ljubljana,45.0677551,7.6824892,46.0499803,14.5068602
Turin,Barcelona,45.0677551,7.6824892,41.3828939,2.1774322
Turin,Bilbao,45.0677551,7.6824892,43.2630051,-2.9349915
Turin,Madrid,45.0677551,7.6824892,40.4167047,-3.7035825
Turin,Sevilla,45.0677551,7.6824892,37.3886303,-5.9953403
Turin,Valencia,45.0677551,7.6824892,39.466667,-0.375
Turin,Zaragoza,45.0677551,7.6824892,41.6521342,-0.8809428
Turin,Goteborg,45.0677551,7.6824892,57.7072326,11.9670171
Turin,Stockholm,45.0677551,7.6824892,59.3251172,18.0710935
Turin,Basel,45.0677551,7.6824892,47.5581077,7.5878261
Turin,Geneva,45.0677551,7.6824892,46.2017559,6.1466014
Turin,Zurich,45.0677551,7.6824892,47.3723941,8.5423328
Turin,Amsterdam,45.0677551,7.6824892,52.3745403,4.897975506
Turin,Eindhoven,45.0677551,7.6824892,51.44855695,5.450122522
Turin,Rotterdam,45.0677551,7.6824892,51.9228958,4.4631727
Turin,Utrecht,45.0677551,7.6824892,52.0949753,5.109708
Turin,Birmingham,45.0677551,7.6824892,52.4796992,-1.9026911
Turin,Edinburgh,45.0677551,7.6824892,55.9533456,-3.1883749
Turin,Glasgow,45.0677551,7.6824892,55.8609825,-4.2488787
Turin,Leeds,45.0677551,7.6824892,53.7974185,-1.5437941
Turin,Liverpool,45.0677551,7.6824892,53.407154,-2.991665
Turin,London,45.0677551,7.6824892,51.5073219,-0.1276474
Turin,Manchester,45.0677551,7.6824892,53.4794892,-2.2451148
Turin,Newcastle Upon Tyne,45.0677551,7.6824892,54.9738474,-1.6131572
Venice,Tirana,45.43876,12.327145,41.3268733,19.8187913
Venice,Linz,45.43876,12.327145,48.3059078,14.286198
Venice,Vienna,45.43876,12.327145,48.2083537,16.3725042
Venice,Antwerpen,45.43876,12.327145,51.2211097,4.3997081
Venice,Brussels,45.43876,12.327145,50.8465573,4.351697
Venice,Gent,45.43876,12.327145,51.0538286,3.7250121
Venice,Liege,45.43876,12.327145,50.6451381,5.5734203
Venice,Sarajevo,45.43876,12.327145,43.8519774,18.3866868
Venice,Sofia,45.43876,12.327145,42.6978634,23.3221789
Venice,Zagreb,45.43876,12.327145,45.813177,15.977048
Venice,Brno,45.43876,12.327145,49.1922443,16.6113382
Venice,Prague,45.43876,12.327145,50.0874654,14.4212535
Venice,Arhus,45.43876,12.327145,56.1496278,10.2134046
Venice,Copenhagen,45.43876,12.327145,55.6867243,12.5700724
Venice,Tallinn,45.43876,12.327145,59.4372155,24.7453688
Venice,Helsinki,45.43876,12.327145,60.1674098,24.9425769
Venice,Bordeaux,45.43876,12.327145,44.841225,-0.5800364
Venice,Grenoble,45.43876,12.327145,45.1875602,5.7357819
Venice,Lille,45.43876,12.327145,50.6365654,3.0635282
Venice,Lyon,45.43876,12.327145,45.7578137,4.8320114
Venice,Marseille,45.43876,12.327145,43.2961743,5.3699525
Venice,Montpellier,45.43876,12.327145,43.6112422,3.8767337
Venice,Nantes,45.43876,12.327145,47.2186371,-1.5541362
Venice,Nice,45.43876,12.327145,43.7009358,7.2683912
Venice,Paris,45.43876,12.327145,48.8566969,2.3514616
Venice,Rennes,45.43876,12.327145,48.1113387,-1.6800198
Venice,Strasbourg,45.43876,12.327145,48.584614,7.7507127
Venice,Toulon,45.43876,12.327145,43.1257311,5.9304919
Venice,Toulouse,45.43876,12.327145,43.6044622,1.4442469
Venice,Aachen,45.43876,12.327145,50.776351,6.083862
Venice,Berlin,45.43876,12.327145,52.5170365,13.3888599
Venice,Bremen,45.43876,12.327145,53.0758196,8.8071646
Venice,Dresden,45.43876,12.327145,51.0493286,13.7381437
Venice,Dusseldorf,45.43876,12.327145,51.2254018,6.7763137
Venice,Frankfurt Am Main,45.43876,12.327145,50.1106444,8.6820917
Venice,Hamburg,45.43876,12.327145,53.543766,10.009915
Venice,Hannover,45.43876,12.327145,52.379097,9.742982
Venice,Karlsruhe,45.43876,12.327145,49.0068725,8.403475
Venice,Kiel,45.43876,12.327145,54.3227085,10.135555
Venice,Cologne,45.43876,12.327145,50.938361,6.959974
Venice,Leipzig,45.43876,12.327145,51.3406321,12.3747329
Venice,Mannheim,45.43876,12.327145,49.489591,8.467236
Venice,Munich,45.43876,12.327145,48.1371079,11.5753822
Venice,Ruhrgebiet (Essen),45.43876,12.327145,51.4118742,7.025698
Venice,Saarbrucken,45.43876,12.327145,49.234362,6.996379
Venice,Stuttgart,45.43876,12.327145,48.7784485,9.1800132
Venice,Athens,45.43876,12.327145,37.9839412,23.7283052
Venice,Thessaloniki,45.43876,12.327145,40.6403167,22.9352716
Venice,Budapest,45.43876,12.327145,47.4983815,19.0404707
Venice,Bari,45.43876,12.327145,41.1257843,16.8620293
Venice,Bologna,45.43876,12.327145,44.4936714,11.3430347
Venice,Brescia,45.43876,12.327145,45.539841,10.22296
Venice,Catania,45.43876,12.327145,37.5022355,15.08738
Venice,Florence,45.43876,12.327145,43.7698712,11.2555757
Venice,Genoa,45.43876,12.327145,44.40726,8.9338624
Venice,Milano,45.43876,12.327145,45.4668,9.1905
Venice,Napoli,45.43876,12.327145,40.8359336,14.2487826
Venice,Palermo,45.43876,12.327145,38.1112268,13.3524434
Venice,Rome,45.43876,12.327145,41.8933203,12.4829321
Venice,Turin,45.43876,12.327145,45.0677551,7.6824892
Venice,Venice,45.43876,12.327145,45.43876,12.327145
Venice,Verona,45.43876,12.327145,45.4384958,10.9924122
Venice,Pristina,45.43876,12.327145,42.6638771,21.1640849
Venice,Riga,45.43876,12.327145,56.9493977,24.1051846
Venice,Vilnius,45.43876,12.327145,54.68199155,25.25625728
Venice,Luxembourg,45.43876,12.327145,49.8158683,6.1296751
Venice,Skopje,45.43876,12.327145,41.9960924,21.4316495
Venice,Chisinau,45.43876,12.327145,47.0244707,28.8322534
Venice,Podgorica,45.43876,12.327145,42.4415238,19.2621081
Venice,Bergen,45.43876,12.327145,60.3943055,5.3259192
Venice,Oslo,45.43876,12.327145,59.9133301,10.7389701
Venice,Gdansk,45.43876,12.327145,54.347629,18.6452324
Venice,Katowice,45.43876,12.327145,50.2598987,19.0215852
Venice,Krakow,45.43876,12.327145,50.0619474,19.9368564
Venice,Lodz,45.43876,12.327145,51.7687323,19.4569911
Venice,Lublin,45.43876,12.327145,51.2181945,22.55467757
Venice,Poznan,45.43876,12.327145,52.40063215,16.91978694
Venice,Rzeszow,45.43876,12.327145,50.00715125,22.00991153
Venice,Warsaw,45.43876,12.327145,52.2319581,21.0067249
Venice,Wroclaw,45.43876,12.327145,51.1263106,16.97819633
Venice,Lisbon,45.43876,12.327145,38.7077507,-9.1365919
Venice,Porto,45.43876,12.327145,41.1494512,-8.6107884
Venice,Bucharest,45.43876,12.327145,44.4361414,26.1027202
Venice,Cluj-Napoca,45.43876,12.327145,46.769379,23.5899542
Venice,Iasi,45.43876,12.327145,47.1615341,27.5836142
Venice,Belgrade,45.43876,12.327145,44.8178131,20.4568974
Venice,Bratislava,45.43876,12.327145,48.1516988,17.1093063
Venice,Kosice,45.43876,12.327145,48.7172272,21.2496774
Venice,Ljubljana,45.43876,12.327145,46.0499803,14.5068602
Venice,Barcelona,45.43876,12.327145,41.3828939,2.1774322
Venice,Bilbao,45.43876,12.327145,43.2630051,-2.9349915
Venice,Madrid,45.43876,12.327145,40.4167047,-3.7035825
Venice,Sevilla,45.43876,12.327145,37.3886303,-5.9953403
Venice,Valencia,45.43876,12.327145,39.466667,-0.375
Venice,Zaragoza,45.43876,12.327145,41.6521342,-0.8809428
Venice,Goteborg,45.43876,12.327145,57.7072326,11.9670171
Venice,Stockholm,45.43876,12.327145,59.3251172,18.0710935
Venice,Basel,45.43876,12.327145,47.5581077,7.5878261
Venice,Geneva,45.43876,12.327145,46.2017559,6.1466014
Venice,Zurich,45.43876,12.327145,47.3723941,8.5423328
Venice,Amsterdam,45.43876,12.327145,52.3745403,4.897975506
Venice,Eindhoven,45.43876,12.327145,51.44855695,5.450122522
Venice,Rotterdam,45.43876,12.327145,51.9228958,4.4631727
Venice,Utrecht,45.43876,12.327145,52.0949753,5.109708
Venice,Birmingham,45.43876,12.327145,52.4796992,-1.9026911
Venice,Edinburgh,45.43876,12.327145,55.9533456,-3.1883749
Venice,Glasgow,45.43876,12.327145,55.8609825,-4.2488787
Venice,Leeds,45.43876,12.327145,53.7974185,-1.5437941
Venice,Liverpool,45.43876,12.327145,53.407154,-2.991665
Venice,London,45.43876,12.327145,51.5073219,-0.1276474
Venice,Manchester,45.43876,12.327145,53.4794892,-2.2451148
Venice,Newcastle Upon Tyne,45.43876,12.327145,54.9738474,-1.6131572
Verona,Tirana,45.4384958,10.9924122,41.3268733,19.8187913
Verona,Linz,45.4384958,10.9924122,48.3059078,14.286198
Verona,Vienna,45.4384958,10.9924122,48.2083537,16.3725042
Verona,Antwerpen,45.4384958,10.9924122,51.2211097,4.3997081
Verona,Brussels,45.4384958,10.9924122,50.8465573,4.351697
Verona,Gent,45.4384958,10.9924122,51.0538286,3.7250121
Verona,Liege,45.4384958,10.9924122,50.6451381,5.5734203
Verona,Sarajevo,45.4384958,10.9924122,43.8519774,18.3866868
Verona,Sofia,45.4384958,10.9924122,42.6978634,23.3221789
Verona,Zagreb,45.4384958,10.9924122,45.813177,15.977048
Verona,Brno,45.4384958,10.9924122,49.1922443,16.6113382
Verona,Prague,45.4384958,10.9924122,50.0874654,14.4212535
Verona,Arhus,45.4384958,10.9924122,56.1496278,10.2134046
Verona,Copenhagen,45.4384958,10.9924122,55.6867243,12.5700724
Verona,Tallinn,45.4384958,10.9924122,59.4372155,24.7453688
Verona,Helsinki,45.4384958,10.9924122,60.1674098,24.9425769
Verona,Bordeaux,45.4384958,10.9924122,44.841225,-0.5800364
Verona,Grenoble,45.4384958,10.9924122,45.1875602,5.7357819
Verona,Lille,45.4384958,10.9924122,50.6365654,3.0635282
Verona,Lyon,45.4384958,10.9924122,45.7578137,4.8320114
Verona,Marseille,45.4384958,10.9924122,43.2961743,5.3699525
Verona,Montpellier,45.4384958,10.9924122,43.6112422,3.8767337
Verona,Nantes,45.4384958,10.9924122,47.2186371,-1.5541362
Verona,Nice,45.4384958,10.9924122,43.7009358,7.2683912
Verona,Paris,45.4384958,10.9924122,48.8566969,2.3514616
Verona,Rennes,45.4384958,10.9924122,48.1113387,-1.6800198
Verona,Strasbourg,45.4384958,10.9924122,48.584614,7.7507127
Verona,Toulon,45.4384958,10.9924122,43.1257311,5.9304919
Verona,Toulouse,45.4384958,10.9924122,43.6044622,1.4442469
Verona,Aachen,45.4384958,10.9924122,50.776351,6.083862
Verona,Berlin,45.4384958,10.9924122,52.5170365,13.3888599
